,buying,maint,doors,persons,lug_boot,safety,class_values,persional_point
1204,3,4,2,4,3,3,vgood,0.0
1205,3,4,2,6,1,1,unacc,2.0999999999999996
1206,3,4,2,6,1,2,unacc,2.0999999999999996
1207,3,4,2,6,1,3,unacc,2.0999999999999996
1208,3,4,2,6,2,1,unacc,2.0999999999999996
1209,3,4,2,6,2,2,acc,2.0999999999999996
1210,3,4,2,6,2,3,good,2.0999999999999996
1211,3,4,2,6,3,1,unacc,2.0999999999999996
1212,3,4,2,6,3,2,good,2.0999999999999996
1213,3,4,2,6,3,3,vgood,2.0999999999999996
1214,3,4,3,2,1,1,unacc,0.0
1215,3,4,3,2,1,2,unacc,0.0
1216,3,4,3,2,1,3,unacc,0.0
1217,3,4,3,2,2,1,unacc,0.0
1218,3,4,3,2,2,2,unacc,0.0
1219,3,4,3,2,2,3,unacc,0.0
1220,3,4,3,2,3,1,unacc,0.0
1221,3,4,3,2,3,2,unacc,0.0
1222,3,4,3,2,3,3,unacc,0.0
1223,3,4,3,4,1,1,unacc,0.0
1224,3,4,3,4,1,2,acc,0.0
1225,3,4,3,4,1,3,good,0.0
1226,3,4,3,4,2,1,unacc,0.0
1227,3,4,3,4,2,2,acc,0.0
1228,3,4,3,4,2,3,good,0.0
1229,3,4,3,4,3,1,unacc,0.0
1230,3,4,3,4,3,2,good,0.0
1231,3,4,3,4,3,3,vgood,0.0
1232,3,4,3,6,1,1,unacc,2.0999999999999996
1233,3,4,3,6,1,2,acc,2.0999999999999996
1234,3,4,3,6,1,3,good,2.0999999999999996
1235,3,4,3,6,2,1,unacc,2.0999999999999996
1236,3,4,3,6,2,2,good,2.0999999999999996
1237,3,4,3,6,2,3,vgood,2.0999999999999996
1238,3,4,3,6,3,1,unacc,2.0999999999999996
1239,3,4,3,6,3,2,good,2.0999999999999996
1240,3,4,3,6,3,3,vgood,2.0999999999999996
1241,3,4,4,2,1,1,unacc,0.0
1242,3,4,4,2,1,2,unacc,0.0
1243,3,4,4,2,1,3,unacc,0.0
1244,3,4,4,2,2,1,unacc,0.0
1245,3,4,4,2,2,2,unacc,0.0
1246,3,4,4,2,2,3,unacc,0.0
1247,3,4,4,2,3,1,unacc,0.0
1248,3,4,4,2,3,2,unacc,0.0
1249,3,4,4,2,3,3,unacc,0.0
1250,3,4,4,4,1,1,unacc,0.0
1251,3,4,4,4,1,2,acc,0.0
1252,3,4,4,4,1,3,good,0.0
1253,3,4,4,4,2,1,unacc,0.0
1254,3,4,4,4,2,2,good,0.0
1255,3,4,4,4,2,3,vgood,0.0
1256,3,4,4,4,3,1,unacc,0.0
1257,3,4,4,4,3,2,good,0.0
1258,3,4,4,4,3,3,vgood,0.0
1259,3,4,4,6,1,1,unacc,2.0999999999999996
1260,3,4,4,6,1,2,acc,2.0999999999999996
1261,3,4,4,6,1,3,good,2.0999999999999996
1262,3,4,4,6,2,1,unacc,2.0999999999999996
1263,3,4,4,6,2,2,good,2.0999999999999996
1264,3,4,4,6,2,3,vgood,2.0999999999999996
1265,3,4,4,6,3,1,unacc,2.0999999999999996
1266,3,4,4,6,3,2,good,2.0999999999999996
1267,3,4,4,6,3,3,vgood,2.0999999999999996
1268,3,4,5,2,1,1,unacc,1.2
1269,3,4,5,2,1,2,unacc,1.2
1270,3,4,5,2,1,3,unacc,1.2
1271,3,4,5,2,2,1,unacc,1.2
1272,3,4,5,2,2,2,unacc,1.2
1273,3,4,5,2,2,3,unacc,1.2
1274,3,4,5,2,3,1,unacc,1.2
1275,3,4,5,2,3,2,unacc,1.2
1276,3,4,5,2,3,3,unacc,1.2
1277,3,4,5,4,1,1,unacc,1.2
1278,3,4,5,4,1,2,acc,1.2
1279,3,4,5,4,1,3,good,1.2
1280,3,4,5,4,2,1,unacc,1.2
1281,3,4,5,4,2,2,good,1.2
1282,3,4,5,4,2,3,vgood,1.2
1283,3,4,5,4,3,1,unacc,1.2
1284,3,4,5,4,3,2,good,1.2
1285,3,4,5,4,3,3,vgood,1.2
1286,3,4,5,6,1,1,unacc,3.3
1287,3,4,5,6,1,2,acc,3.3
1288,3,4,5,6,1,3,good,3.3
1289,3,4,5,6,2,1,unacc,3.3
1290,3,4,5,6,2,2,good,3.3
1291,3,4,5,6,2,3,vgood,3.3
1292,3,4,5,6,3,1,unacc,3.3
1293,3,4,5,6,3,2,good,3.3
1294,3,4,5,6,3,3,vgood,3.3
1295,4,1,2,2,1,1,unacc,0.0
1296,4,1,2,2,1,2,unacc,0.0
1297,4,1,2,2,1,3,unacc,0.0
1298,4,1,2,2,2,1,unacc,0.0
1299,4,1,2,2,2,2,unacc,0.0
1300,4,1,2,2,2,3,unacc,0.0
1301,4,1,2,2,3,1,unacc,0.0
1302,4,1,2,2,3,2,unacc,0.0
1303,4,1,2,2,3,3,unacc,0.0
1304,4,1,2,4,1,1,unacc,0.0
1305,4,1,2,4,1,2,unacc,0.0
1306,4,1,2,4,1,3,acc,0.0
1307,4,1,2,4,2,1,unacc,0.0
1308,4,1,2,4,2,2,unacc,0.0
1309,4,1,2,4,2,3,acc,0.0
1310,4,1,2,4,3,1,unacc,0.0
1311,4,1,2,4,3,2,acc,0.0
1312,4,1,2,4,3,3,acc,0.0
1313,4,1,2,6,1,1,unacc,2.0999999999999996
1314,4,1,2,6,1,2,unacc,2.0999999999999996
1315,4,1,2,6,1,3,unacc,2.0999999999999996
1316,4,1,2,6,2,1,unacc,2.0999999999999996
1317,4,1,2,6,2,2,unacc,2.0999999999999996
1318,4,1,2,6,2,3,acc,2.0999999999999996
1319,4,1,2,6,3,1,unacc,2.0999999999999996
1320,4,1,2,6,3,2,acc,2.0999999999999996
1321,4,1,2,6,3,3,acc,2.0999999999999996
1322,4,1,3,2,1,1,unacc,0.0
1323,4,1,3,2,1,2,unacc,0.0
1324,4,1,3,2,1,3,unacc,0.0
1325,4,1,3,2,2,1,unacc,0.0
1326,4,1,3,2,2,2,unacc,0.0
1327,4,1,3,2,2,3,unacc,0.0
1328,4,1,3,2,3,1,unacc,0.0
1329,4,1,3,2,3,2,unacc,0.0
1330,4,1,3,2,3,3,unacc,0.0
1331,4,1,3,4,1,1,unacc,0.0
1332,4,1,3,4,1,2,unacc,0.0
1333,4,1,3,4,1,3,acc,0.0
1334,4,1,3,4,2,1,unacc,0.0
1335,4,1,3,4,2,2,unacc,0.0
1336,4,1,3,4,2,3,acc,0.0
1337,4,1,3,4,3,1,unacc,0.0
1338,4,1,3,4,3,2,acc,0.0
1339,4,1,3,4,3,3,acc,0.0
1340,4,1,3,6,1,1,unacc,2.0999999999999996
1341,4,1,3,6,1,2,unacc,2.0999999999999996
1342,4,1,3,6,1,3,acc,2.0999999999999996
1343,4,1,3,6,2,1,unacc,2.0999999999999996
1344,4,1,3,6,2,2,acc,2.0999999999999996
1345,4,1,3,6,2,3,acc,2.0999999999999996
1346,4,1,3,6,3,1,unacc,2.0999999999999996
1347,4,1,3,6,3,2,acc,2.0999999999999996
1348,4,1,3,6,3,3,acc,2.0999999999999996
1349,4,1,4,2,1,1,unacc,0.0
1350,4,1,4,2,1,2,unacc,0.0
1351,4,1,4,2,1,3,unacc,0.0
1352,4,1,4,2,2,1,unacc,0.0
1353,4,1,4,2,2,2,unacc,0.0
1354,4,1,4,2,2,3,unacc,0.0
1355,4,1,4,2,3,1,unacc,0.0
1356,4,1,4,2,3,2,unacc,0.0
1357,4,1,4,2,3,3,unacc,0.0
1358,4,1,4,4,1,1,unacc,0.0
1359,4,1,4,4,1,2,unacc,0.0
1360,4,1,4,4,1,3,acc,0.0
1361,4,1,4,4,2,1,unacc,0.0
1362,4,1,4,4,2,2,acc,0.0
1363,4,1,4,4,2,3,acc,0.0
1364,4,1,4,4,3,1,unacc,0.0
1365,4,1,4,4,3,2,acc,0.0
1366,4,1,4,4,3,3,acc,0.0
1367,4,1,4,6,1,1,unacc,2.0999999999999996
1368,4,1,4,6,1,2,unacc,2.0999999999999996
1369,4,1,4,6,1,3,acc,2.0999999999999996
1370,4,1,4,6,2,1,unacc,2.0999999999999996
1371,4,1,4,6,2,2,acc,2.0999999999999996
1372,4,1,4,6,2,3,acc,2.0999999999999996
1373,4,1,4,6,3,1,unacc,2.0999999999999996
1374,4,1,4,6,3,2,acc,2.0999999999999996
1375,4,1,4,6,3,3,acc,2.0999999999999996
1376,4,1,5,2,1,1,unacc,1.2
1377,4,1,5,2,1,2,unacc,1.2
1378,4,1,5,2,1,3,unacc,1.2
1379,4,1,5,2,2,1,unacc,1.2
1380,4,1,5,2,2,2,unacc,1.2
1381,4,1,5,2,2,3,unacc,1.2
1382,4,1,5,2,3,1,unacc,1.2
1383,4,1,5,2,3,2,unacc,1.2
1384,4,1,5,2,3,3,unacc,1.2
1385,4,1,5,4,1,1,unacc,1.2
1386,4,1,5,4,1,2,unacc,1.2
1387,4,1,5,4,1,3,acc,1.2
1388,4,1,5,4,2,1,unacc,1.2
1389,4,1,5,4,2,2,acc,1.2
1390,4,1,5,4,2,3,acc,1.2
1391,4,1,5,4,3,1,unacc,1.2
1392,4,1,5,4,3,2,acc,1.2
1393,4,1,5,4,3,3,acc,1.2
1394,4,1,5,6,1,1,unacc,3.3
1395,4,1,5,6,1,2,unacc,3.3
1396,4,1,5,6,1,3,acc,3.3
1397,4,1,5,6,2,1,unacc,3.3
1398,4,1,5,6,2,2,acc,3.3
1399,4,1,5,6,2,3,acc,3.3
1400,4,1,5,6,3,1,unacc,3.3
1401,4,1,5,6,3,2,acc,3.3
1402,4,1,5,6,3,3,acc,3.3
1403,4,2,2,2,1,1,unacc,0.0
1404,4,2,2,2,1,2,unacc,0.0
1405,4,2,2,2,1,3,unacc,0.0
1406,4,2,2,2,2,1,unacc,0.0
1407,4,2,2,2,2,2,unacc,0.0
1408,4,2,2,2,2,3,unacc,0.0
1409,4,2,2,2,3,1,unacc,0.0
1410,4,2,2,2,3,2,unacc,0.0
1411,4,2,2,2,3,3,unacc,0.0
1412,4,2,2,4,1,1,unacc,0.0
1413,4,2,2,4,1,2,acc,0.0
1414,4,2,2,4,1,3,acc,0.0
1415,4,2,2,4,2,1,unacc,0.0
1416,4,2,2,4,2,2,acc,0.0
1417,4,2,2,4,2,3,acc,0.0
1418,4,2,2,4,3,1,unacc,0.0
1419,4,2,2,4,3,2,acc,0.0
1420,4,2,2,4,3,3,vgood,0.0
1421,4,2,2,6,1,1,unacc,2.0999999999999996
1422,4,2,2,6,1,2,unacc,2.0999999999999996
1423,4,2,2,6,1,3,unacc,2.0999999999999996
1424,4,2,2,6,2,1,unacc,2.0999999999999996
1425,4,2,2,6,2,2,acc,2.0999999999999996
1426,4,2,2,6,2,3,acc,2.0999999999999996
1427,4,2,2,6,3,1,unacc,2.0999999999999996
1428,4,2,2,6,3,2,acc,2.0999999999999996
1429,4,2,2,6,3,3,vgood,2.0999999999999996
1430,4,2,3,2,1,1,unacc,0.0
1431,4,2,3,2,1,2,unacc,0.0
1432,4,2,3,2,1,3,unacc,0.0
1433,4,2,3,2,2,1,unacc,0.0
1434,4,2,3,2,2,2,unacc,0.0
1435,4,2,3,2,2,3,unacc,0.0
1436,4,2,3,2,3,1,unacc,0.0
1437,4,2,3,2,3,2,unacc,0.0
1438,4,2,3,2,3,3,unacc,0.0
1439,4,2,3,4,1,1,unacc,0.0
1440,4,2,3,4,1,2,acc,0.0
1441,4,2,3,4,1,3,acc,0.0
1442,4,2,3,4,2,1,unacc,0.0
1443,4,2,3,4,2,2,acc,0.0
1444,4,2,3,4,2,3,acc,0.0
1445,4,2,3,4,3,1,unacc,0.0
1446,4,2,3,4,3,2,acc,0.0
1447,4,2,3,4,3,3,vgood,0.0
1448,4,2,3,6,1,1,unacc,2.0999999999999996
1449,4,2,3,6,1,2,acc,2.0999999999999996
1450,4,2,3,6,1,3,acc,2.0999999999999996
1451,4,2,3,6,2,1,unacc,2.0999999999999996
1452,4,2,3,6,2,2,acc,2.0999999999999996
1453,4,2,3,6,2,3,vgood,2.0999999999999996
1454,4,2,3,6,3,1,unacc,2.0999999999999996
1455,4,2,3,6,3,2,acc,2.0999999999999996
1456,4,2,3,6,3,3,vgood,2.0999999999999996
1457,4,2,4,2,1,1,unacc,0.0
1458,4,2,4,2,1,2,unacc,0.0
1459,4,2,4,2,1,3,unacc,0.0
1460,4,2,4,2,2,1,unacc,0.0
1461,4,2,4,2,2,2,unacc,0.0
1462,4,2,4,2,2,3,unacc,0.0
1463,4,2,4,2,3,1,unacc,0.0
1464,4,2,4,2,3,2,unacc,0.0
1465,4,2,4,2,3,3,unacc,0.0
1466,4,2,4,4,1,1,unacc,0.0
1467,4,2,4,4,1,2,acc,0.0
1468,4,2,4,4,1,3,acc,0.0
1469,4,2,4,4,2,1,unacc,0.0
1470,4,2,4,4,2,2,acc,0.0
1471,4,2,4,4,2,3,vgood,0.0
1472,4,2,4,4,3,1,unacc,0.0
1473,4,2,4,4,3,2,acc,0.0
1474,4,2,4,4,3,3,vgood,0.0
1475,4,2,4,6,1,1,unacc,2.0999999999999996
1476,4,2,4,6,1,2,acc,2.0999999999999996
1477,4,2,4,6,1,3,acc,2.0999999999999996
1478,4,2,4,6,2,1,unacc,2.0999999999999996
1479,4,2,4,6,2,2,acc,2.0999999999999996
1480,4,2,4,6,2,3,vgood,2.0999999999999996
1481,4,2,4,6,3,1,unacc,2.0999999999999996
1482,4,2,4,6,3,2,acc,2.0999999999999996
1483,4,2,4,6,3,3,vgood,2.0999999999999996
1484,4,2,5,2,1,1,unacc,1.2
1485,4,2,5,2,1,2,unacc,1.2
1486,4,2,5,2,1,3,unacc,1.2
1487,4,2,5,2,2,1,unacc,1.2
1488,4,2,5,2,2,2,unacc,1.2
1489,4,2,5,2,2,3,unacc,1.2
1490,4,2,5,2,3,1,unacc,1.2
1491,4,2,5,2,3,2,unacc,1.2
1492,4,2,5,2,3,3,unacc,1.2
1493,4,2,5,4,1,1,unacc,1.2
1494,4,2,5,4,1,2,acc,1.2
1495,4,2,5,4,1,3,acc,1.2
1496,4,2,5,4,2,1,unacc,1.2
1497,4,2,5,4,2,2,acc,1.2
1498,4,2,5,4,2,3,vgood,1.2
1499,4,2,5,4,3,1,unacc,1.2
1500,4,2,5,4,3,2,acc,1.2
1501,4,2,5,4,3,3,vgood,1.2
1502,4,2,5,6,1,1,unacc,3.3
1503,4,2,5,6,1,2,acc,3.3
1504,4,2,5,6,1,3,acc,3.3
1505,4,2,5,6,2,1,unacc,3.3
1506,4,2,5,6,2,2,acc,3.3
1507,4,2,5,6,2,3,vgood,3.3
1508,4,2,5,6,3,1,unacc,3.3
1509,4,2,5,6,3,2,acc,3.3
1510,4,2,5,6,3,3,vgood,3.3
1511,4,3,2,2,1,1,unacc,0.0
1512,4,3,2,2,1,2,unacc,0.0
1513,4,3,2,2,1,3,unacc,0.0
1514,4,3,2,2,2,1,unacc,0.0
1515,4,3,2,2,2,2,unacc,0.0
1516,4,3,2,2,2,3,unacc,0.0
1517,4,3,2,2,3,1,unacc,0.0
1518,4,3,2,2,3,2,unacc,0.0
1519,4,3,2,2,3,3,unacc,0.0
1520,4,3,2,4,1,1,unacc,0.0
1521,4,3,2,4,1,2,acc,0.0
1522,4,3,2,4,1,3,good,0.0
1523,4,3,2,4,2,1,unacc,0.0
1524,4,3,2,4,2,2,acc,0.0
1525,4,3,2,4,2,3,good,0.0
1526,4,3,2,4,3,1,unacc,0.0
1527,4,3,2,4,3,2,good,0.0
1528,4,3,2,4,3,3,vgood,0.0
1529,4,3,2,6,1,1,unacc,2.0999999999999996
1530,4,3,2,6,1,2,unacc,2.0999999999999996
1531,4,3,2,6,1,3,unacc,2.0999999999999996
1532,4,3,2,6,2,1,unacc,2.0999999999999996
1533,4,3,2,6,2,2,acc,2.0999999999999996
1534,4,3,2,6,2,3,good,2.0999999999999996
1535,4,3,2,6,3,1,unacc,2.0999999999999996
1536,4,3,2,6,3,2,good,2.0999999999999996
1537,4,3,2,6,3,3,vgood,2.0999999999999996
1538,4,3,3,2,1,1,unacc,0.0
1539,4,3,3,2,1,2,unacc,0.0
1540,4,3,3,2,1,3,unacc,0.0
1541,4,3,3,2,2,1,unacc,0.0
1542,4,3,3,2,2,2,unacc,0.0
1543,4,3,3,2,2,3,unacc,0.0
1544,4,3,3,2,3,1,unacc,0.0
1545,4,3,3,2,3,2,unacc,0.0
1546,4,3,3,2,3,3,unacc,0.0
1547,4,3,3,4,1,1,unacc,0.0
1548,4,3,3,4,1,2,acc,0.0
1549,4,3,3,4,1,3,good,0.0
1550,4,3,3,4,2,1,unacc,0.0
1551,4,3,3,4,2,2,acc,0.0
1552,4,3,3,4,2,3,good,0.0
1553,4,3,3,4,3,1,unacc,0.0
1554,4,3,3,4,3,2,good,0.0
1555,4,3,3,4,3,3,vgood,0.0
1556,4,3,3,6,1,1,unacc,2.0999999999999996
1557,4,3,3,6,1,2,acc,2.0999999999999996
1558,4,3,3,6,1,3,good,2.0999999999999996
1559,4,3,3,6,2,1,unacc,2.0999999999999996
1560,4,3,3,6,2,2,good,2.0999999999999996
1561,4,3,3,6,2,3,vgood,2.0999999999999996
1562,4,3,3,6,3,1,unacc,2.0999999999999996
1563,4,3,3,6,3,2,good,2.0999999999999996
1564,4,3,3,6,3,3,vgood,2.0999999999999996
1565,4,3,4,2,1,1,unacc,0.0
1566,4,3,4,2,1,2,unacc,0.0
1567,4,3,4,2,1,3,unacc,0.0
1568,4,3,4,2,2,1,unacc,0.0
1569,4,3,4,2,2,2,unacc,0.0
1570,4,3,4,2,2,3,unacc,0.0
1571,4,3,4,2,3,1,unacc,0.0
1572,4,3,4,2,3,2,unacc,0.0
1573,4,3,4,2,3,3,unacc,0.0
1574,4,3,4,4,1,1,unacc,0.0
1575,4,3,4,4,1,2,acc,0.0
1576,4,3,4,4,1,3,good,0.0
1577,4,3,4,4,2,1,unacc,0.0
1578,4,3,4,4,2,2,good,0.0
1579,4,3,4,4,2,3,vgood,0.0
1580,4,3,4,4,3,1,unacc,0.0
1581,4,3,4,4,3,2,good,0.0
1582,4,3,4,4,3,3,vgood,0.0
1583,4,3,4,6,1,1,unacc,2.0999999999999996
1584,4,3,4,6,1,2,acc,2.0999999999999996
1585,4,3,4,6,1,3,good,2.0999999999999996
1586,4,3,4,6,2,1,unacc,2.0999999999999996
1587,4,3,4,6,2,2,good,2.0999999999999996
1588,4,3,4,6,2,3,vgood,2.0999999999999996
1589,4,3,4,6,3,1,unacc,2.0999999999999996
1590,4,3,4,6,3,2,good,2.0999999999999996
1591,4,3,4,6,3,3,vgood,2.0999999999999996
1592,4,3,5,2,1,1,unacc,1.2
1593,4,3,5,2,1,2,unacc,1.2
1594,4,3,5,2,1,3,unacc,1.2
1595,4,3,5,2,2,1,unacc,1.2
1596,4,3,5,2,2,2,unacc,1.2
1597,4,3,5,2,2,3,unacc,1.2
1598,4,3,5,2,3,1,unacc,1.2
1599,4,3,5,2,3,2,unacc,1.2
1600,4,3,5,2,3,3,unacc,1.2
1601,4,3,5,4,1,1,unacc,1.2
1602,4,3,5,4,1,2,acc,1.2
1603,4,3,5,4,1,3,good,1.2
1604,4,3,5,4,2,1,unacc,1.2
1605,4,3,5,4,2,2,good,1.2
1606,4,3,5,4,2,3,vgood,1.2
1607,4,3,5,4,3,1,unacc,1.2
1608,4,3,5,4,3,2,good,1.2
1609,4,3,5,4,3,3,vgood,1.2
1610,4,3,5,6,1,1,unacc,3.3
1611,4,3,5,6,1,2,acc,3.3
1612,4,3,5,6,1,3,good,3.3
1613,4,3,5,6,2,1,unacc,3.3
1614,4,3,5,6,2,2,good,3.3
1615,4,3,5,6,2,3,vgood,3.3
1616,4,3,5,6,3,1,unacc,3.3
1617,4,3,5,6,3,2,good,3.3
1618,4,3,5,6,3,3,vgood,3.3
1619,4,4,2,2,1,1,unacc,0.0
1620,4,4,2,2,1,2,unacc,0.0
1621,4,4,2,2,1,3,unacc,0.0
1622,4,4,2,2,2,1,unacc,0.0
1623,4,4,2,2,2,2,unacc,0.0
1624,4,4,2,2,2,3,unacc,0.0
1625,4,4,2,2,3,1,unacc,0.0
1626,4,4,2,2,3,2,unacc,0.0
1627,4,4,2,2,3,3,unacc,0.0
1628,4,4,2,4,1,1,unacc,0.0
1629,4,4,2,4,1,2,acc,0.0
1630,4,4,2,4,1,3,good,0.0
1631,4,4,2,4,2,1,unacc,0.0
1632,4,4,2,4,2,2,acc,0.0
1633,4,4,2,4,2,3,good,0.0
1634,4,4,2,4,3,1,unacc,0.0
1635,4,4,2,4,3,2,good,0.0
1636,4,4,2,4,3,3,vgood,0.0
1637,4,4,2,6,1,1,unacc,2.0999999999999996
1638,4,4,2,6,1,2,unacc,2.0999999999999996
1639,4,4,2,6,1,3,unacc,2.0999999999999996
1640,4,4,2,6,2,1,unacc,2.0999999999999996
1641,4,4,2,6,2,2,acc,2.0999999999999996
1642,4,4,2,6,2,3,good,2.0999999999999996
1643,4,4,2,6,3,1,unacc,2.0999999999999996
1644,4,4,2,6,3,2,good,2.0999999999999996
1645,4,4,2,6,3,3,vgood,2.0999999999999996
1646,4,4,3,2,1,1,unacc,0.0
1647,4,4,3,2,1,2,unacc,0.0
1648,4,4,3,2,1,3,unacc,0.0
1649,4,4,3,2,2,1,unacc,0.0
1650,4,4,3,2,2,2,unacc,0.0
1651,4,4,3,2,2,3,unacc,0.0
1652,4,4,3,2,3,1,unacc,0.0
1653,4,4,3,2,3,2,unacc,0.0
1654,4,4,3,2,3,3,unacc,0.0
1655,4,4,3,4,1,1,unacc,0.0
1656,4,4,3,4,1,2,acc,0.0
1657,4,4,3,4,1,3,good,0.0
1658,4,4,3,4,2,1,unacc,0.0
1659,4,4,3,4,2,2,acc,0.0
1660,4,4,3,4,2,3,good,0.0
1661,4,4,3,4,3,1,unacc,0.0
1662,4,4,3,4,3,2,good,0.0
1663,4,4,3,4,3,3,vgood,0.0
1664,4,4,3,6,1,1,unacc,2.0999999999999996
1665,4,4,3,6,1,2,acc,2.0999999999999996
1666,4,4,3,6,1,3,good,2.0999999999999996
1667,4,4,3,6,2,1,unacc,2.0999999999999996
1668,4,4,3,6,2,2,good,2.0999999999999996
1669,4,4,3,6,2,3,vgood,2.0999999999999996
1670,4,4,3,6,3,1,unacc,2.0999999999999996
1671,4,4,3,6,3,2,good,2.0999999999999996
1672,4,4,3,6,3,3,vgood,2.0999999999999996
1673,4,4,4,2,1,1,unacc,0.0
1674,4,4,4,2,1,2,unacc,0.0
1675,4,4,4,2,1,3,unacc,0.0
1676,4,4,4,2,2,1,unacc,0.0
1677,4,4,4,2,2,2,unacc,0.0
1678,4,4,4,2,2,3,unacc,0.0
1679,4,4,4,2,3,1,unacc,0.0
1680,4,4,4,2,3,2,unacc,0.0
1681,4,4,4,2,3,3,unacc,0.0
1682,4,4,4,4,1,1,unacc,0.0
1683,4,4,4,4,1,2,acc,0.0
1684,4,4,4,4,1,3,good,0.0
1685,4,4,4,4,2,1,unacc,0.0
1686,4,4,4,4,2,2,good,0.0
1687,4,4,4,4,2,3,vgood,0.0
1688,4,4,4,4,3,1,unacc,0.0
1689,4,4,4,4,3,2,good,0.0
1690,4,4,4,4,3,3,vgood,0.0
1691,4,4,4,6,1,1,unacc,2.0999999999999996
1692,4,4,4,6,1,2,acc,2.0999999999999996
1693,4,4,4,6,1,3,good,2.0999999999999996
1694,4,4,4,6,2,1,unacc,2.0999999999999996
1695,4,4,4,6,2,2,good,2.0999999999999996
1696,4,4,4,6,2,3,vgood,2.0999999999999996
1697,4,4,4,6,3,1,unacc,2.0999999999999996
1698,4,4,4,6,3,2,good,2.0999999999999996
1699,4,4,4,6,3,3,vgood,2.0999999999999996
1700,4,4,5,2,1,1,unacc,1.2
1701,4,4,5,2,1,2,unacc,1.2
1702,4,4,5,2,1,3,unacc,1.2
1703,4,4,5,2,2,1,unacc,1.2
1704,4,4,5,2,2,2,unacc,1.2
1705,4,4,5,2,2,3,unacc,1.2
1706,4,4,5,2,3,1,unacc,1.2
1707,4,4,5,2,3,2,unacc,1.2
1708,4,4,5,2,3,3,unacc,1.2
1709,4,4,5,4,1,1,unacc,1.2
1710,4,4,5,4,1,2,acc,1.2
1711,4,4,5,4,1,3,good,1.2
1712,4,4,5,4,2,1,unacc,1.2
1713,4,4,5,4,2,2,good,1.2
1714,4,4,5,4,2,3,vgood,1.2
1715,4,4,5,4,3,1,unacc,1.2
1716,4,4,5,4,3,2,good,1.2
1717,4,4,5,4,3,3,vgood,1.2
1718,4,4,5,6,1,1,unacc,3.3
1719,4,4,5,6,1,2,acc,3.3
1720,4,4,5,6,1,3,good,3.3
1721,4,4,5,6,2,1,unacc,3.3
1722,4,4,5,6,2,2,good,3.3
1723,4,4,5,6,2,3,vgood,3.3
1724,4,4,5,6,3,1,unacc,3.3
1725,4,4,5,6,3,2,good,3.3
1726,4,4,5,6,3,3,vgood,3.3
